date,sarimax,lower,upper
2016-05-16 09:00:00,106.05415369388815,-35.39677811966432,247.50508550744064
2016-05-16 10:00:00,114.85960231288485,-26.59223597618265,256.3114406019523
2016-05-16 11:00:00,116.46009489403151,-24.992205170454568,257.9123949585176
2016-05-16 12:00:00,111.04678689403664,-30.40574840782753,252.49932219590082
2016-05-16 13:00:00,106.89556151001793,-34.55709362650896,248.3482166465448
2016-05-16 14:00:00,101.6119078304999,-39.84080835224911,243.06462401324893
2016-05-16 15:00:00,97.60118456547926,-43.85156271539097,239.05393184634949
2016-05-16 16:00:00,126.53924058174881,-14.913522541143223,267.99200370464087
2016-05-16 17:00:00,188.03152886073747,46.57875767377516,329.4843000476998
2016-05-16 18:00:00,172.75580875542533,31.303033458124503,314.20858405272617
2016-05-16 19:00:00,127.51825957608646,7.1796701966550245,247.8568489555179
2016-05-16 20:00:00,112.65807315217003,-15.43187239734462,240.74801870168469
2016-05-16 21:00:00,80.02506351795267,-55.3967490015155,215.44687603742085
2016-05-16 22:00:00,61.757406291005644,-76.55080484183509,200.0656174238464
2016-05-16 23:00:00,56.18820012124361,-83.69099267438143,196.06739291686864
2016-05-17 00:00:00,53.49348999761477,-87.15631720159263,194.14329719682218
2016-05-17 01:00:00,53.71015932839516,-87.33479266567244,194.75511132246274
2016-05-17 02:00:00,53.12202586452156,-88.12302217580853,194.36707390485165
2016-05-17 03:00:00,51.67513053614486,-89.67188417752887,193.0221452498186
2016-05-17 04:00:00,52.45073843205746,-88.94816568599059,193.8496425501055
2016-05-17 05:00:00,60.50975878900445,-80.91557639176133,201.93509396977024
2016-05-17 06:00:00,69.42436947638039,-72.01442744537361,210.8631663981344
2016-05-17 07:00:00,98.57183040532934,-42.873823878967386,240.01748468962606
2016-05-17 08:00:00,115.81060238070518,-25.638545028402348,257.2597497898127
2016-05-17 09:00:00,104.6592739840605,-36.791652867833065,246.11020083595406
2016-05-17 10:00:00,116.5554620131669,-24.89637131421719,258.00729534055097
2016-05-17 11:00:00,115.98771370614955,-25.464581396640654,257.44000880893975
2016-05-17 12:00:00,115.4822338908029,-25.970296449359054,256.93476423096484
2016-05-17 13:00:00,114.22180050082602,-27.23084967399552,255.67445067564756
2016-05-17 14:00:00,101.05349643344924,-40.399214787593266,242.50620765449173
2016-05-17 15:00:00,98.2728420458373,-43.17990027333322,239.72558436500782
2016-05-17 16:00:00,124.82550058993161,-16.62725757126455,266.27825875112774
2016-05-17 17:00:00,190.56188396067193,49.10911773485407,332.0146501864898
2016-05-17 18:00:00,171.96039425917402,30.507623922944077,313.41316459540394
2016-05-17 19:00:00,85.78421903183721,-34.55436613014207,206.12280419381648
2016-05-17 20:00:00,82.80076342251645,-45.289177960639776,210.89070480567267
2016-05-17 21:00:00,58.63741517100642,-76.78439296957461,194.05922331158743
2016-05-17 22:00:00,46.2023117608645,-92.10589492929972,184.5105184510287
2016-05-17 23:00:00,45.744529210696,-94.13465910257675,185.62371752396876
2016-05-18 00:00:00,45.758087749999206,-94.89171494813884,186.40789044813727
2016-05-18 01:00:00,48.360807244775934,-92.68414023846304,189.40575472801493
2016-05-18 02:00:00,49.196061902182166,-92.04898162240171,190.44110542676606
2016-05-18 03:00:00,48.9956028488355,-92.35140734658019,190.3426130442512
2016-05-18 04:00:00,50.52458531126862,-90.87431428724392,191.92348490978117
2016-05-18 05:00:00,59.00741835439386,-82.41791230618547,200.43274901497318
2016-05-18 06:00:00,67.84276723358835,-73.59602516764775,209.28155963482445
2016-05-18 07:00:00,96.33079614816535,-45.11485361544456,237.77644591177526
2016-05-18 08:00:00,112.61176513831361,-28.83737775002109,254.06090802664832
2016-05-18 09:00:00,101.88613487145267,-39.56478745962423,243.33705720252956
2016-05-18 10:00:00,113.42156442855502,-28.030264377990065,254.87339323510008
2016-05-18 11:00:00,112.87827276142357,-28.574017820516218,254.33056334336337
2016-05-18 12:00:00,112.52464472187359,-28.92788109743222,253.9771705411794
2016-05-18 13:00:00,110.82907059629979,-30.623575057662762,252.28171625026232
2016-05-18 14:00:00,98.81677214144759,-42.635934558734874,240.26947884163005
2016-05-18 15:00:00,96.10606795923348,-45.34666983908312,237.5588057575501
2016-05-18 16:00:00,122.1473473689856,-19.305406271360198,263.6001010093314
2016-05-18 17:00:00,188.84501847033312,47.39225676486319,330.29778017580304
2016-05-18 18:00:00,168.67170684554017,27.21894102959115,310.1244726614892
2016-05-18 19:00:00,108.45099025806226,-11.887591061184523,228.78957157730906
2016-05-18 20:00:00,109.61552131459064,-18.474416272386748,237.70545890156802
2016-05-18 21:00:00,74.26744102882309,-61.15436312193343,209.6892451795796
2016-05-18 22:00:00,57.85596261005034,-80.45224003216762,196.1641652522683
2016-05-18 23:00:00,54.29135167398372,-85.58783255519216,194.1705359031596
2016-05-19 00:00:00,51.8721604162764,-88.77763818071075,192.52195901326354
2016-05-19 01:00:00,52.7472087638223,-88.29773460937363,193.79215213701823
2016-05-19 02:00:00,52.43234333138478,-88.81269607867532,193.67738274144486
2016-05-19 03:00:00,51.237783515157254,-90.10922256344602,192.58478959376052
2016-05-19 04:00:00,52.09036989633506,-89.30852558420108,193.4892653768712
2016-05-19 05:00:00,60.3602806078921,-81.06504593411776,201.78560714990195
2016-05-19 06:00:00,68.71200261792289,-72.72678566444164,210.1507909002874
2016-05-19 07:00:00,94.92662700985295,-46.51901863473151,236.3722726544374
2016-05-19 08:00:00,110.68875103318332,-30.760387736047548,252.13788980241418
2016-05-19 09:00:00,100.4897550652864,-40.961163146646754,241.94067327721956
2016-05-19 10:00:00,111.11748786087242,-30.334336826508604,252.56931254825344
2016-05-19 11:00:00,111.07194825411489,-30.38033820865047,252.52423471688024
2016-05-19 12:00:00,110.08739954731102,-31.36512215281509,251.53992124743712
2016-05-19 13:00:00,109.80345962133592,-31.64918191344438,251.25610115611622
2016-05-19 14:00:00,98.0890967250169,-43.36360585598237,239.54179930601617
2016-05-19 15:00:00,95.56251226044543,-45.890221418693585,237.01524593958445
2016-05-19 16:00:00,121.39431935512333,-20.05843016604807,262.8470688762947
2016-05-19 17:00:00,185.65857963870207,44.20582205194876,327.1113372254554
2016-05-19 18:00:00,169.1243827624022,27.671621065108752,310.57714445969566
2016-05-19 19:00:00,109.44673751327016,-10.891840304669515,229.78531533120986
2016-05-19 20:00:00,102.4619266967427,-25.628007431344628,230.55186082483002
2016-05-19 21:00:00,68.88284224701593,-66.5389582684102,204.30464276244206
2016-05-19 22:00:00,52.697194096641695,-85.61100485728817,191.00539305057157
2016-05-19 23:00:00,51.12327684365463,-88.7559036642945,191.00245735160374
2016-05-20 00:00:00,49.47158855523742,-91.17820630498417,190.121383415459
2016-05-20 01:00:00,51.00506745876591,-90.0398721695624,192.05000708709423
2016-05-20 02:00:00,51.109865331629436,-90.13517032948039,192.35490099273926
2016-05-20 03:00:00,50.39320876424353,-90.95379356332424,191.7402110918113
2016-05-20 04:00:00,51.68144357754378,-89.71744815089627,193.08033530598382
2016-05-20 05:00:00,59.67633002469514,-81.7489927646782,201.1016528140685
2016-05-20 06:00:00,67.92594722539926,-73.51283730405356,209.36473175485207
2016-05-20 07:00:00,92.66005731103175,-48.785584580500824,234.10569920256432
2016-05-20 08:00:00,107.92140047561708,-33.52773454049046,249.3705354917246
2016-05-20 09:00:00,97.4742253787025,-43.97668908007091,238.9251398374759
2016-05-20 10:00:00,108.48494794777777,-32.966872986425,249.93676888198053
2016-05-20 11:00:00,108.31329751834633,-33.13898519123134,249.765580227924
2016-05-20 12:00:00,107.54169355283041,-33.910824394103216,248.99421149976405
2016-05-20 13:00:00,107.05526384220134,-34.39737393938414,248.50790162378684
2016-05-20 14:00:00,96.48800658971669,-44.964692238086855,237.94070541752023
2016-05-20 15:00:00,94.91572999379348,-46.536999932154956,236.3684599197419
2016-05-20 16:00:00,119.9564161377766,-21.496329630207086,261.4091619057603
2016-05-20 17:00:00,186.6816328691554,45.22887903517267,328.13438670313815
2016-05-20 18:00:00,166.8857958899056,25.433037945327072,308.3385538344842
2016-05-20 19:00:00,62.19483927831727,-58.143735349404814,182.53341390603936
2016-05-20 20:00:00,74.46642334260866,-53.623507633909156,202.55635431912648
2016-05-20 21:00:00,47.08511506441089,-88.33668213868194,182.50691226750374
2016-05-20 22:00:00,37.39877162042922,-100.90942397291494,175.70696721377337
2016-05-20 23:00:00,40.463614482790945,-99.41556263456033,180.34279160014222
2016-05-21 00:00:00,41.804013039096745,-98.84577841636879,182.4538044945623
2016-05-21 01:00:00,45.485943836225054,-95.55899237996499,186.5308800524151
2016-05-21 02:00:00,46.494019009278915,-94.75101323597279,187.73905125453064
2016-05-21 03:00:00,47.92790209450244,-93.41909681530719,189.27490100431208
2016-05-21 04:00:00,49.66366553642983,-91.73522277328577,191.06255384614542
2016-05-21 05:00:00,58.327098989515605,-83.0982203806409,199.7524183596721
2016-05-21 06:00:00,66.84113624841022,-74.59764486157498,208.27991735839544
2016-05-21 07:00:00,91.35114331364551,-50.09449515829169,232.7967817855827
2016-05-21 08:00:00,108.25005667890106,-33.19907491754604,249.69918827534815
2016-05-21 09:00:00,96.0032144845621,-45.447696554517776,237.45412552364195
2016-05-21 10:00:00,106.99918097374777,-34.45263654074452,248.45099848824006
2016-05-21 11:00:00,106.53285335246626,-34.91942593739235,247.98513264232486
2016-05-21 12:00:00,105.77504548969817,-35.67746903751198,247.22756001690834
2016-05-21 13:00:00,104.89503579393207,-36.55759856792781,246.34767015579195
2016-05-21 14:00:00,94.76013602377888,-46.692559384298264,236.21283143185605
2016-05-21 15:00:00,92.67303618589355,-48.779690320333145,234.12576269212025
2016-05-21 16:00:00,116.66532715255599,-24.787415195708633,258.11806950082064
2016-05-21 17:00:00,181.57965721501654,40.12690680037278,323.03240762966027
2016-05-21 18:00:00,162.84242685705357,21.389672331763336,304.2951813823438
2016-05-21 19:00:00,84.05727056891782,-36.281301152035724,204.39584228987135
2016-05-21 20:00:00,93.1072475921931,-34.98268051277016,221.19717569715635
2016-05-21 21:00:00,60.48865242043572,-74.93314176462249,195.91044660549395
2016-05-21 22:00:00,47.330729418248225,-90.97746311309605,185.6389219495925
2016-05-21 23:00:00,47.18422984501203,-92.69494418299382,187.06340387301788
2016-05-22 00:00:00,46.765222054936345,-93.88456629828352,187.4150104081562
2016-05-22 01:00:00,49.092231382636534,-91.95270172458154,190.1371644898546
2016-05-22 02:00:00,49.33084359299732,-91.914185539893,190.57587272588765
2016-05-22 03:00:00,49.640772459414414,-91.70622333630268,190.98776825513153
2016-05-22 04:00:00,51.19145816108684,-90.20742703365573,192.59034335582942
2016-05-22 05:00:00,58.88754309399517,-82.5377731607397,200.31285934873003
2016-05-22 06:00:00,67.1462645124304,-74.29251348190465,208.58504250676546
2016-05-22 07:00:00,90.2142015820088,-51.23143377416184,231.65983693817944
2016-05-22 08:00:00,113.11348895645348,-28.33563952416783,254.56261743707478
2016-05-22 09:00:00,105.95506593328457,-35.49584198993924,247.40597385650838
2016-05-22 10:00:00,119.7206297688046,-21.731184629816283,261.1724441674255
2016-05-22 11:00:00,121.42686125087778,-20.025414923101607,262.87913742485716
2016-05-22 12:00:00,111.42773384865193,-30.024777562675,252.88024525997884
2016-05-22 13:00:00,115.79206670347895,-25.660564542495734,257.24469794945367
2016-05-22 14:00:00,104.28292158725759,-37.169770704933654,245.73561387944883
2016-05-22 15:00:00,104.93052836338109,-36.52219502696394,246.3832517537261
2016-05-22 16:00:00,115.92889379063088,-25.523845441754517,257.38163302301626
2016-05-22 17:00:00,177.65901655347142,36.20626925436062,319.1117638525822
2016-05-22 18:00:00,161.13295829777798,19.68020688797452,302.58570970758143
2016-05-22 19:00:00,123.2611556958416,2.9225866233921494,243.59972476829103
2016-05-22 20:00:00,108.72490594414974,-19.365019544394485,236.81483143269395
2016-05-22 21:00:00,77.97371376424564,-57.44807767092817,213.39550519941946
2016-05-22 22:00:00,57.796821810144145,-80.5113679312567,196.10501155154498
2016-05-22 23:00:00,58.60964109773519,-81.26953011541133,198.4888123108817
2016-05-23 00:00:00,52.187887946124555,-88.46189758048186,192.83767347273098
2016-05-23 01:00:00,52.89091767104845,-88.1540126034275,193.9358479455244
2016-05-23 02:00:00,51.89907205959171,-89.3459542374683,193.1440983566517
2016-05-23 03:00:00,51.56677771792228,-89.78021524038711,192.91377067623165
2016-05-23 04:00:00,52.61921168752773,-88.7796706690049,194.01809404406035
2016-05-23 05:00:00,59.37906726374707,-82.04624615236906,200.8043806798632
2016-05-23 06:00:00,67.38480727946154,-74.05396787604661,208.8235824349697
2016-05-23 07:00:00,89.44845155220689,-51.99718096503078,230.89408406944455
2016-05-23 08:00:00,116.93418575354963,-24.514939888084683,258.3833113951839
2016-05-23 09:00:00,106.52286113846915,-34.92804394574014,247.97376622267845
2016-05-23 10:00:00,123.61158771055219,-17.840223849040115,265.0633992701445
2016-05-23 11:00:00,131.6326345909331,-9.819638744010604,273.0849079258768
2016-05-23 12:00:00,112.2049597808519,-29.247548791435676,253.65746835313945
2016-05-23 13:00:00,115.28602848027325,-26.166599926660325,256.73865688720684
2016-05-23 14:00:00,104.43432605894438,-37.018363394205096,245.88701551209385
2016-05-23 15:00:00,104.58559368050508,-36.86712687080207,246.03831423181225
2016-05-23 16:00:00,114.69638733699315,-26.756349056356584,256.1491237303429
2016-05-23 17:00:00,181.64499871987184,40.19225425948122,323.09774318026246
2016-05-23 18:00:00,159.2743138084685,17.821565237343094,300.7270623795939
2016-05-23 19:00:00,151.1190804688964,30.78051380963339,271.45764712815946
2016-05-23 20:00:00,122.13467394493742,-5.955249159654528,250.22459704952936
2016-05-23 21:00:00,89.74633801481507,-45.675450914799356,225.1681269444295
2016-05-23 22:00:00,66.28320168606243,-72.0249855132792,204.59138888540406
2016-05-23 23:00:00,64.19625444288731,-75.68291420549785,204.07542309127246
2016-05-24 00:00:00,56.375239347590956,-84.27454360354434,197.02502229872627
2016-05-24 01:00:00,55.63339841745861,-85.41152927596207,196.67832611087928
2016-05-24 02:00:00,54.18640386922249,-87.05861984396836,195.43142758241333
2016-05-24 03:00:00,52.995703851862565,-88.35128652114045,194.3426942248656
2016-05-24 04:00:00,53.51663236586915,-87.88224740462616,194.91551213636447
2016-05-24 05:00:00,60.43588746182502,-80.98942336788133,201.86119829153137
2016-05-24 06:00:00,67.56694640730778,-73.87182616160091,209.00571897621649
2016-05-24 07:00:00,88.32786559067384,-53.11776433986773,229.7734955212154
2016-05-24 08:00:00,114.23106623418668,-27.218056820702273,255.68018928907566
2016-05-24 09:00:00,104.36902810910885,-37.08187438833005,245.81993060654776
2016-05-24 10:00:00,120.47551466563597,-20.976294307173205,261.92732363844516
2016-05-24 11:00:00,128.32076226986493,-13.131508478289078,269.77303301801896
2016-05-24 12:00:00,109.97605870022372,-31.476447285270893,251.42856468571833
2016-05-24 13:00:00,112.67018287461454,-28.78244294552445,254.12280869475353
2016-05-24 14:00:00,102.37355074649263,-39.07913611986167,243.8262376128469
2016-05-24 15:00:00,103.1898258145622,-38.262892149953274,244.64254377907767
2016-05-24 16:00:00,116.62202902245689,-24.83070478410319,258.07476282901695
2016-05-24 17:00:00,190.6744587211653,49.221716847276866,332.12720059505375
2016-05-24 18:00:00,157.64956636481458,16.196820380153042,299.1023123494761
2016-05-24 19:00:00,113.1181315155781,-7.22043294490814,233.45669597606434
2016-05-24 20:00:00,108.34283176362881,-19.747089168822967,236.43275269608057
2016-05-24 21:00:00,76.10121509393696,-59.32057155273489,211.5230017406088
2016-05-24 22:00:00,57.97892614767521,-80.32925873546695,196.28711103081736
2016-05-24 23:00:00,57.87258412937208,-82.00658218212851,197.75175044087268
2016-05-25 00:00:00,51.820543544025234,-88.82923706046728,192.47032414851776
2016-05-25 01:00:00,52.62129052654705,-88.42363481514283,193.66621586823695
2016-05-25 02:00:00,52.043902184185605,-89.20111917471061,193.28892354308184
2016-05-25 03:00:00,51.454466267812776,-89.8925217495861,192.80145428521166
2016-05-25 04:00:00,52.39756674659488,-89.00131066763026,193.79644416082004
2016-05-25 05:00:00,61.74459621305157,-79.68071226004525,203.1699046861484
2016-05-25 06:00:00,67.18744934047056,-74.25132087165572,208.62621955259687
2016-05-25 07:00:00,91.2578022670966,-50.18782530657455,232.70342984076774
2016-05-25 08:00:00,111.3260543606689,-30.123066337304806,252.77517505864262
2016-05-25 09:00:00,101.16144897861156,-40.28945116188922,242.61234911911234
2016-05-25 10:00:00,117.88263766832144,-23.56916894753796,259.33444428418085
2016-05-25 11:00:00,127.00431633907151,-14.447952052126809,268.4565847302698
2016-05-25 12:00:00,110.73573201066586,-30.71677161787005,252.18823563920176
2016-05-25 13:00:00,112.87422430590703,-28.578399157271804,254.32684776908587
2016-05-25 14:00:00,104.50043389847389,-36.95225061091969,245.95311840786746
2016-05-25 15:00:00,104.91169730381392,-36.54101830374404,246.3644129113719
2016-05-25 16:00:00,117.7410888601015,-23.711642589502915,259.1938203097059
2016-05-25 17:00:00,191.23604684051065,49.78330732331594,332.68878635770534
2016-05-25 18:00:00,156.68584136357026,15.233097735567497,298.138584991573
2016-05-25 19:00:00,102.69614561228425,-17.642416844784606,223.03470806935312
2016-05-25 20:00:00,106.99934594347974,-21.09057300982448,235.08926489678396
2016-05-25 21:00:00,73.74970433286272,-61.672080233703795,209.17148889942922
2016-05-25 22:00:00,56.91408210176827,-81.39410067096658,195.22226487450314
2016-05-25 23:00:00,56.89394625620891,-82.98521792603705,196.7731104384549
2016-05-26 00:00:00,51.20684797528213,-89.44293049106463,191.8566264416289
2016-05-26 01:00:00,52.15855736172735,-88.8863658371808,193.2034805606355
2016-05-26 02:00:00,51.9027373905154,-89.34228182326311,193.1477566042939
2016-05-26 03:00:00,51.06131322622223,-90.28567264486571,192.4082990973102
2016-05-26 04:00:00,52.336662149574245,-89.06221311773314,193.7355374168816
2016-05-26 05:00:00,61.31006111725012,-80.11524520861968,202.7353674431199
2016-05-26 06:00:00,66.54212851256378,-74.89663955217807,207.98089657730563
2016-05-26 07:00:00,89.99901067795872,-51.44661474824778,231.44463610416523
2016-05-26 08:00:00,110.00705415206995,-31.442064398398188,251.45617270253808
2016-05-26 09:00:00,100.62087539355846,-40.83002259941594,242.07177338653287
2016-05-26 10:00:00,116.06112062350951,-25.390683844812912,257.5129250918319
2016-05-26 11:00:00,123.48696288719324,-17.965303356462698,264.9392291308492
2016-05-26 12:00:00,108.41733003523763,-33.03517144575318,249.86983151622843
2016-05-26 13:00:00,110.9924069509339,-30.460214364698444,252.44502826656623
2016-05-26 14:00:00,103.38055068046357,-38.07213168138303,244.83323304231016
2016-05-26 15:00:00,103.77487929260292,-37.67783416741102,245.22759275261686
2016-05-26 16:00:00,122.91675375307153,-18.53597554899048,264.3694830551335
2016-05-26 17:00:00,187.91981960283402,46.467082232943,329.3725569727251
2016-05-26 18:00:00,156.68337394010263,15.230632459371748,298.1361154208335
2016-05-26 19:00:00,203.56902497189031,83.2304643402371,323.9075856035435
2016-05-26 20:00:00,165.3670572362524,37.2771400862504,293.4569743862544
2016-05-26 21:00:00,116.30351885129751,-19.11826381997905,251.72530152257406
2016-05-26 22:00:00,86.55050300800306,-51.75767784183208,224.8586838578382
2016-05-26 23:00:00,78.29207804248128,-61.5870841996923,218.17124028465486
2016-05-27 00:00:00,66.61645947118973,-74.0333170469834,207.26623598936285
2016-05-27 01:00:00,63.236572291298664,-77.80834895521184,204.28149353780918
2016-05-27 02:00:00,59.6258253655298,-81.61919189372253,200.87084262478214
2016-05-27 03:00:00,56.89140529731222,-84.45557861816238,198.2383892127868
2016-05-27 04:00:00,56.209396677314636,-85.18947663382644,197.6082699884557
2016-05-27 05:00:00,63.938996927344036,-77.48630744207777,205.36430129676586
2016-05-27 06:00:00,68.3475023938509,-73.0912637142994,209.7862685020012
2016-05-27 07:00:00,91.90038446828092,-49.54523900126094,233.34600793782278
2016-05-27 08:00:00,113.16069170262043,-28.288424891145894,254.60980829638675
2016-05-27 09:00:00,109.36051603398687,-32.09038000226673,250.81141207024046
2016-05-27 10:00:00,123.35756637493492,-18.09423613665703,264.80936888652684
2016-05-27 11:00:00,129.3103481257103,-12.141916161210247,270.76261241263086
2016-05-27 12:00:00,113.83335323273894,-27.619146291514,255.2858527569919
2016-05-27 13:00:00,109.54753483513917,-31.905084523754056,251.0001541940324
2016-05-27 14:00:00,101.92389415363776,-39.5287862514693,243.37657455874484
2016-05-27 15:00:00,101.95816869260467,-39.49454281067237,243.4108801958817
2016-05-27 16:00:00,139.9003410317726,-1.5523863135540807,281.35306837709925
2016-05-27 17:00:00,199.42843723261805,57.97570181924496,340.8811726459911
2016-05-27 18:00:00,159.36973873835979,17.916999214117823,300.82247826260175
