date,actual,mean,naive,seasonal_naive_daily,seasonal_naive_weekly,drift,sarimax,feature_model,foundation_model
2016-05-14 17:00:00,241.66666666666663,97.46163394267658,348.3333333333333,231.66666666666663,83.33333333333333,350.6180155773789,183.12636934529104,166.23729873136122,174.90498
2016-05-14 18:00:00,166.66666666666666,97.46163394267658,348.3333333333333,348.3333333333333,285.0,350.7173495879896,176.8127482024562,207.33793981481466,152.49168
2016-05-14 19:00:00,90.0,97.5279829863443,166.66666666666666,208.33333333333331,120.0,166.7041764640018,134.16953095670857,152.57968750000006,123.147385
2016-05-14 20:00:00,86.66666666666667,97.5279829863443,166.66666666666666,120.0,86.66666666666667,166.7416862613369,110.50878479610296,128.3344560185186,96.86322
2016-05-14 21:00:00,75.0,97.5279829863443,166.66666666666666,63.333333333333336,56.66666666666666,166.77919605867203,76.22781161166017,90.75173641173642,72.64205
2016-05-14 22:00:00,61.66666666666666,97.5279829863443,166.66666666666666,55.0,58.333333333333336,166.81670585600716,62.090568447269746,56.67461474867724,62.194393
2016-05-14 23:00:00,48.333333333333336,97.5279829863443,166.66666666666666,61.66666666666666,56.66666666666666,166.8542156533423,56.31372798716873,54.024563492063464,57.86307
2016-05-15 00:00:00,53.333333333333336,97.5279829863443,166.66666666666666,58.333333333333336,58.333333333333336,166.8917254506774,53.88668540517839,54.966251653439194,56.493286
2016-05-15 01:00:00,55.0,97.5279829863443,166.66666666666666,63.333333333333336,51.66666666666666,166.92923524801253,54.23270246475961,52.38083002645507,55.755215
2016-05-15 02:00:00,51.66666666666666,97.5279829863443,166.66666666666666,60.0,55.0,166.96674504534766,53.41814614526952,54.584823082010615,54.161648
2016-05-15 03:00:00,40.0,97.5279829863443,166.66666666666666,60.0,56.66666666666666,167.00425484268277,52.43644103641413,54.40976851851853,54.29389
2016-05-15 04:00:00,51.66666666666666,97.5279829863443,166.66666666666666,60.0,50.0,167.0417646400179,52.5664922244861,54.80038359788362,54.500443
2016-05-15 05:00:00,56.66666666666666,97.5279829863443,166.66666666666666,56.66666666666666,56.66666666666666,167.07927443735304,61.28070794646499,56.712966269841274,55.11686
2016-05-15 06:00:00,51.66666666666666,97.5279829863443,166.66666666666666,63.333333333333336,50.0,167.11678423468817,71.17757754748449,120.8825189393939,59.9796
2016-05-15 07:00:00,93.33333333333331,97.5279829863443,166.66666666666666,113.33333333333331,60.0,167.15429403202327,100.73729023291858,93.72049437830702,71.9902
2016-05-15 08:00:00,118.33333333333331,97.5279829863443,166.66666666666666,133.33333333333334,183.33333333333331,167.1918038293584,117.11468311706922,133.42064980158722,102.01731
2016-05-15 09:00:00,101.66666666666669,97.5279829863443,166.66666666666666,118.33333333333331,143.33333333333334,167.22931362669354,106.56905607890769,118.45470403439154,112.65631
2016-05-15 10:00:00,108.33333333333331,97.5279829863443,166.66666666666666,158.33333333333334,135.0,167.26682342402864,115.3887761095005,157.03513723544972,116.08586
2016-05-15 11:00:00,105.0,97.5279829863443,166.66666666666666,96.66666666666669,50.0,167.30433322136378,117.16172070337845,101.40384093915353,99.74765
2016-05-15 12:00:00,96.66666666666669,97.5279829863443,166.66666666666666,116.66666666666669,56.66666666666666,167.3418430186989,111.84285619343196,97.69385311447805,82.078224
2016-05-15 13:00:00,136.66666666666666,97.5279829863443,166.66666666666666,113.33333333333331,56.66666666666666,167.37935281603404,105.55716831002181,96.8302976190476,76.676926
2016-05-15 14:00:00,88.33333333333333,97.5279829863443,166.66666666666666,106.66666666666669,56.66666666666666,167.41686261336915,102.30094432425948,94.57372519841275,71.99785
2016-05-15 15:00:00,93.33333333333331,97.5279829863443,166.66666666666666,130.0,50.0,167.45437241070428,97.84488015736603,97.9084027777778,71.35457
2016-05-15 16:00:00,143.33333333333334,97.5279829863443,166.66666666666666,111.66666666666669,55.0,167.4918822080394,125.76832283549768,111.45383928571425,88.774956
2016-05-15 17:00:00,236.66666666666663,97.5279829863443,166.66666666666666,241.66666666666663,56.66666666666666,167.52939200537452,185.73597824966782,177.07796296296294,141.9856
2016-05-15 18:00:00,98.33333333333331,97.5279829863443,166.66666666666666,166.66666666666666,50.0,167.56690180270965,176.31474302171856,245.42222056878302,127.72655
2016-05-15 19:00:00,96.66666666666669,97.46169220519654,98.33333333333331,90.0,60.0,98.34777296456734,106.65989312099258,132.40589451058221,109.123474
2016-05-15 20:00:00,246.66666666666663,97.46169220519654,98.33333333333331,86.66666666666667,78.33333333333333,98.36221259580138,84.12588897658817,117.16285879629632,93.902756
2016-05-15 21:00:00,203.33333333333331,97.46169220519654,98.33333333333331,75.0,63.333333333333336,98.37665222703541,59.94848247453691,81.92323412698417,74.89555
2016-05-15 22:00:00,86.66666666666667,97.46169220519654,98.33333333333331,61.66666666666666,58.333333333333336,98.39109185826945,50.018388804394846,61.14855654761904,63.293568
2016-05-15 23:00:00,83.33333333333333,97.46169220519654,98.33333333333331,48.333333333333336,53.333333333333336,98.40553148950347,47.470675989233136,57.101175595238075,58.469883
2016-05-16 00:00:00,61.66666666666666,97.46169220519654,98.33333333333331,53.333333333333336,55.0,98.41997112073751,47.77724159265701,53.51367890211645,56.614223
2016-05-16 01:00:00,53.333333333333336,97.46169220519654,98.33333333333331,55.0,58.333333333333336,98.43441075197154,49.93316149495036,56.56175099206347,54.777023
2016-05-16 02:00:00,56.66666666666666,97.46169220519654,98.33333333333331,51.66666666666666,55.0,98.44885038320558,50.242781040383846,55.57649801587304,53.636703
2016-05-16 03:00:00,53.333333333333336,97.46169220519654,98.33333333333331,40.0,53.333333333333336,98.46329001443961,49.662098137871936,54.52342757936509,52.68518
2016-05-16 04:00:00,55.0,97.46169220519654,98.33333333333331,51.66666666666666,56.66666666666666,98.47772964567365,50.94879848974146,53.479277447089935,53.09257
2016-05-16 05:00:00,51.66666666666666,97.46169220519654,98.33333333333331,56.66666666666666,65.0,98.49216927690767,59.94558502452837,63.989414682539724,54.325928
2016-05-16 06:00:00,53.333333333333336,97.46169220519654,98.33333333333331,51.66666666666666,55.0,98.50660890814171,69.48741351323942,67.13875330687829,55.80683
2016-05-16 07:00:00,61.66666666666666,97.46169220519654,98.33333333333331,93.33333333333331,56.66666666666666,98.52104853937574,99.82742489772431,95.83327711640212,55.771023
2016-05-16 08:00:00,88.33333333333333,97.46169220519654,98.33333333333331,118.33333333333331,61.66666666666666,98.53548817060978,116.7608984905855,84.1691765873016,55.54125
2016-05-16 09:00:00,70.0,97.46169220519654,98.33333333333331,101.66666666666669,66.66666666666667,98.54992780184381,106.05415369388815,79.43127314814815,57.58542
2016-05-16 10:00:00,148.33333333333334,97.46169220519654,98.33333333333331,108.33333333333331,55.0,98.56436743307785,114.85960231288485,78.3364628427128,60.164146
2016-05-16 11:00:00,103.33333333333331,97.46169220519654,98.33333333333331,105.0,61.66666666666666,98.57880706431187,116.46009489403151,124.94466269841256,60.884453
2016-05-16 12:00:00,206.66666666666663,97.46169220519654,98.33333333333331,96.66666666666669,135.0,98.59324669554591,111.04678689403664,111.18316798941804,61.9473
2016-05-16 13:00:00,266.6666666666667,97.46169220519654,98.33333333333331,136.66666666666666,173.33333333333334,98.60768632677994,106.89556151001793,127.44687499999998,64.18414
2016-05-16 14:00:00,88.33333333333333,97.46169220519654,98.33333333333331,88.33333333333333,88.33333333333333,98.62212595801398,101.6119078304999,105.08959490740745,62.47696
2016-05-16 15:00:00,111.66666666666669,97.46169220519654,98.33333333333331,93.33333333333331,70.0,98.63656558924801,97.60118456547926,86.24364417989418,61.28566
2016-05-16 16:00:00,88.33333333333333,97.46169220519654,98.33333333333331,143.33333333333334,78.33333333333333,98.65100522048205,126.53924058174881,120.06386408730157,89.478096
2016-05-16 17:00:00,243.33333333333331,97.46169220519654,98.33333333333331,236.66666666666663,268.3333333333333,98.66544485171607,188.03152886073747,224.2548511904762,146.60397
2016-05-16 18:00:00,155.0,97.46169220519654,98.33333333333331,98.33333333333331,120.0,98.67988448295011,172.75580875542533,203.37130621693143,132.09906
2016-05-16 19:00:00,115.0,97.5919806124697,155.0,96.66666666666669,110.0,155.03305785123968,127.51825957608646,152.3725198412698,127.21634
2016-05-16 20:00:00,96.66666666666669,97.5919806124697,155.0,246.66666666666663,95.0,155.06611570247935,112.65807315217003,128.43683366402112,107.48238
2016-05-16 21:00:00,68.33333333333333,97.5919806124697,155.0,203.33333333333331,71.66666666666667,155.099173553719,80.02506351795267,99.37664351851852,80.64705
2016-05-16 22:00:00,46.66666666666666,97.5919806124697,155.0,86.66666666666667,71.66666666666667,155.13223140495867,61.757406291005644,78.22787202380955,66.12287
2016-05-16 23:00:00,60.0,97.5919806124697,155.0,83.33333333333333,60.0,155.16528925619835,56.18820012124361,63.547108134920606,59.526047
2016-05-17 00:00:00,50.0,97.5919806124697,155.0,61.66666666666666,51.66666666666666,155.19834710743802,53.49348999761477,51.91320376382873,57.047535
2016-05-17 01:00:00,55.0,97.5919806124697,155.0,53.333333333333336,55.0,155.23140495867767,53.71015932839516,56.860687229437275,54.11414
2016-05-17 02:00:00,51.66666666666666,97.5919806124697,155.0,56.66666666666666,56.66666666666666,155.26446280991735,53.12202586452156,54.86345734126985,52.74239
2016-05-17 03:00:00,53.333333333333336,97.5919806124697,155.0,53.333333333333336,56.66666666666666,155.29752066115702,51.67513053614486,56.01267691798941,52.455482
2016-05-17 04:00:00,53.333333333333336,97.5919806124697,155.0,55.0,50.0,155.3305785123967,52.45073843205746,53.49902281746028,53.404907
2016-05-17 05:00:00,58.333333333333336,97.5919806124697,155.0,51.66666666666666,71.66666666666667,155.36363636363637,60.50975878900445,71.13061026936025,55.312637
2016-05-17 06:00:00,56.66666666666666,97.5919806124697,155.0,53.333333333333336,63.333333333333336,155.39669421487602,69.42436947638039,71.45219922438672,60.622482
2016-05-17 07:00:00,65.0,97.5919806124697,155.0,61.66666666666666,60.0,155.4297520661157,98.57183040532934,94.37819444444447,58.954174
2016-05-17 08:00:00,56.66666666666666,97.5919806124697,155.0,88.33333333333333,56.66666666666666,155.46280991735537,115.81060238070518,82.55275297619045,55.536514
2016-05-17 09:00:00,51.66666666666666,97.5919806124697,155.0,70.0,55.0,155.49586776859505,104.6592739840605,68.14567460317464,55.520626
2016-05-17 10:00:00,53.333333333333336,97.5919806124697,155.0,148.33333333333334,53.333333333333336,155.52892561983472,116.5554620131669,81.79498015873018,55.82845
2016-05-17 11:00:00,51.66666666666666,97.5919806124697,155.0,103.33333333333331,56.66666666666666,155.56198347107437,115.98771370614955,91.74673611111109,56.28914
2016-05-17 12:00:00,53.333333333333336,97.5919806124697,155.0,206.66666666666663,58.333333333333336,155.59504132231405,115.4822338908029,98.67590112433865,62.74988
2016-05-17 13:00:00,41.66666666666666,97.5919806124697,155.0,266.6666666666667,53.333333333333336,155.62809917355372,114.22180050082602,82.35308862433865,66.94543
2016-05-17 14:00:00,53.333333333333336,97.5919806124697,155.0,88.33333333333333,53.333333333333336,155.6611570247934,101.05349643344924,79.14923941798935,62.778515
2016-05-17 15:00:00,51.66666666666666,97.5919806124697,155.0,111.66666666666669,56.66666666666666,155.69421487603304,98.2728420458373,98.24950727513223,62.107273
2016-05-17 16:00:00,66.66666666666667,97.5919806124697,155.0,88.33333333333333,63.333333333333336,155.72727272727272,124.82550058993161,94.01064814814814,82.60948
2016-05-17 17:00:00,153.33333333333334,97.5919806124697,155.0,243.33333333333331,126.66666666666669,155.7603305785124,190.56188396067193,166.3780886243386,146.1298
2016-05-17 18:00:00,100.0,97.5919806124697,155.0,155.0,101.66666666666669,155.79338842975207,171.96039425917402,219.59548115079338,139.70305
2016-05-17 19:00:00,123.33333333333331,97.33661202185793,100.0,115.0,105.0,100.0147589373565,85.78421903183721,128.35623511904748,108.79049
2016-05-17 20:00:00,118.33333333333331,97.33661202185793,100.0,96.66666666666669,95.0,100.02951787471302,82.80076342251645,118.10760131072635,90.57964
2016-05-17 21:00:00,65.0,97.33661202185793,100.0,68.33333333333333,68.33333333333333,100.04427681206953,58.63741517100642,92.0711789021164,66.854866
2016-05-17 22:00:00,46.66666666666666,97.33661202185793,100.0,46.66666666666666,58.333333333333336,100.05903574942604,46.2023117608645,57.125615229677706,55.911102
2016-05-17 23:00:00,55.0,97.33661202185793,100.0,60.0,56.66666666666666,100.07379468678255,45.744529210696,53.675244708994704,52.41713
2016-05-18 00:00:00,51.66666666666666,97.33661202185793,100.0,50.0,51.66666666666666,100.08855362413907,45.758087749999206,52.29566468253965,52.82395
2016-05-18 01:00:00,53.333333333333336,97.33661202185793,100.0,55.0,56.66666666666666,100.10331256149557,48.360807244775934,53.66224702380954,51.496994
2016-05-18 02:00:00,55.0,97.33661202185793,100.0,51.66666666666666,56.66666666666666,100.11807149885209,49.196061902182166,53.10019345238097,50.488388
2016-05-18 03:00:00,51.66666666666666,97.33661202185793,100.0,53.333333333333336,53.333333333333336,100.1328304362086,48.9956028488355,50.71438822751325,50.08978
2016-05-18 04:00:00,51.66666666666666,97.33661202185793,100.0,53.333333333333336,51.66666666666666,100.1475893735651,50.52458531126862,52.170818452380935,50.65979
2016-05-18 05:00:00,65.0,97.33661202185793,100.0,58.333333333333336,68.33333333333333,100.16234831092162,59.00741835439386,65.49240740740743,53.585518
2016-05-18 06:00:00,70.0,97.33661202185793,100.0,56.66666666666666,110.0,100.17710724827812,67.84276723358835,77.60599867724865,59.557858
2016-05-18 07:00:00,53.333333333333336,97.33661202185793,100.0,65.0,76.66666666666667,100.19186618563464,96.33079614816535,91.50299437830698,72.824646
2016-05-18 08:00:00,61.66666666666666,97.33661202185793,100.0,56.66666666666666,161.66666666666666,100.20662512299114,112.61176513831361,131.06519675925927,75.76181
2016-05-18 09:00:00,65.0,97.33661202185793,100.0,51.66666666666666,65.0,100.22138406034766,101.88613487145267,78.34198908730161,74.64896
2016-05-18 10:00:00,58.333333333333336,97.33661202185793,100.0,53.333333333333336,63.333333333333336,100.23614299770416,113.42156442855502,83.88644841269837,69.39738
2016-05-18 11:00:00,70.0,97.33661202185793,100.0,51.66666666666666,55.0,100.25090193506068,112.87827276142357,73.77358134920634,64.74675
2016-05-18 12:00:00,56.66666666666666,97.33661202185793,100.0,53.333333333333336,56.66666666666666,100.26566087241719,112.52464472187359,89.51217757936521,66.82247
2016-05-18 13:00:00,86.66666666666667,97.33661202185793,100.0,41.66666666666666,73.33333333333333,100.28041980977369,110.82907059629979,85.94814980158733,70.6239
2016-05-18 14:00:00,81.66666666666667,97.33661202185793,100.0,53.333333333333336,80.0,100.29517874713021,98.81677214144759,77.62044642857143,71.66996
2016-05-18 15:00:00,83.33333333333333,97.33661202185793,100.0,51.66666666666666,76.66666666666667,100.30993768448671,96.10606795923348,88.34866071428574,73.11598
2016-05-18 16:00:00,105.0,97.33661202185793,100.0,66.66666666666667,75.0,100.32469662184323,122.1473473689856,91.14622519841265,86.0816
2016-05-18 17:00:00,118.33333333333331,97.33661202185793,100.0,153.33333333333334,91.66666666666669,100.33945555919973,188.84501847033312,175.46691633597882,154.29443
2016-05-18 18:00:00,178.33333333333334,97.33661202185793,100.0,100.0,101.66666666666669,100.35421449655625,168.67170684554017,156.93390873015872,158.95982
2016-05-18 19:00:00,143.33333333333334,97.17035350249402,178.33333333333334,123.33333333333331,95.0,178.37346783816034,108.45099025806226,119.05709821428573,135.15697
2016-05-18 20:00:00,223.33333333333331,97.17035350249402,178.33333333333334,118.33333333333331,85.0,178.41360234298733,109.61552131459064,152.19304894179893,104.57845
2016-05-18 21:00:00,81.66666666666667,97.17035350249402,178.33333333333334,65.0,61.66666666666666,178.4537368478143,74.26744102882309,71.69437860750357,71.843475
2016-05-18 22:00:00,51.66666666666666,97.17035350249402,178.33333333333334,46.66666666666666,55.0,178.4938713526413,57.85596261005034,60.544882756132736,58.099808
2016-05-18 23:00:00,56.66666666666666,97.17035350249402,178.33333333333334,55.0,56.66666666666666,178.5340058574683,54.29135167398372,56.19741567460318,54.396614
2016-05-19 00:00:00,51.66666666666666,97.17035350249402,178.33333333333334,51.66666666666666,56.66666666666666,178.57414036229528,51.8721604162764,53.0565228174603,53.898212
2016-05-19 01:00:00,51.66666666666666,97.17035350249402,178.33333333333334,53.333333333333336,56.66666666666666,178.61427486712225,52.7472087638223,53.457202380952374,52.929867
2016-05-19 02:00:00,50.0,97.17035350249402,178.33333333333334,55.0,56.66666666666666,178.65440937194924,52.43234333138478,54.923832671957626,50.72209
2016-05-19 03:00:00,51.66666666666666,97.17035350249402,178.33333333333334,51.66666666666666,50.0,178.69454387677624,51.237783515157254,52.78505291005288,49.376766
2016-05-19 04:00:00,56.66666666666666,97.17035350249402,178.33333333333334,51.66666666666666,56.66666666666666,178.73467838160323,52.09036989633506,53.06358630952381,49.66779
2016-05-19 05:00:00,55.0,97.17035350249402,178.33333333333334,65.0,61.66666666666666,178.7748128864302,60.3602806078921,61.264378306878285,51.18419
2016-05-19 06:00:00,58.333333333333336,97.17035350249402,178.33333333333334,70.0,48.333333333333336,178.8149473912572,68.71200261792289,54.393771494709014,58.096672
2016-05-19 07:00:00,50.0,97.17035350249402,178.33333333333334,53.333333333333336,58.333333333333336,178.8550818960842,94.92662700985295,67.08354332010583,63.94465
2016-05-19 08:00:00,53.333333333333336,97.17035350249402,178.33333333333334,61.66666666666666,51.66666666666666,178.89521640091118,110.68875103318332,74.97629734848489,68.19893
2016-05-19 09:00:00,36.66666666666666,97.17035350249402,178.33333333333334,65.0,48.333333333333336,178.93535090573815,100.4897550652864,65.47318272005776,65.842514
2016-05-19 10:00:00,55.0,97.17035350249402,178.33333333333334,58.333333333333336,58.333333333333336,178.97548541056514,111.11748786087242,67.17971560846564,60.285133
2016-05-19 11:00:00,51.66666666666666,97.17035350249402,178.33333333333334,70.0,50.0,179.01561991539214,111.07194825411489,63.48463443963444,58.712193
2016-05-19 12:00:00,55.0,97.17035350249402,178.33333333333334,56.66666666666666,55.0,179.05575442021913,110.08739954731102,67.29533234126984,65.40588
2016-05-19 13:00:00,50.0,97.17035350249402,178.33333333333334,86.66666666666667,56.66666666666666,179.0958889250461,109.80345962133592,87.57524305555549,69.526146
2016-05-19 14:00:00,63.333333333333336,97.17035350249402,178.33333333333334,81.66666666666667,56.66666666666666,179.1360234298731,98.0890967250169,67.87182374338624,67.120346
2016-05-19 15:00:00,81.66666666666667,97.17035350249402,178.33333333333334,83.33333333333333,68.33333333333333,179.1761579347001,95.56251226044543,77.36707671957674,71.90311
2016-05-19 16:00:00,90.0,97.17035350249402,178.33333333333334,105.0,118.33333333333331,179.21629243952708,121.39431935512333,97.68916832010585,108.115486
2016-05-19 17:00:00,208.33333333333331,97.17035350249402,178.33333333333334,118.33333333333331,208.33333333333331,179.25642694435405,185.65857963870207,128.9665641534392,182.97379
2016-05-19 18:00:00,120.0,97.17035350249402,178.33333333333334,178.33333333333334,105.0,179.29656144918104,169.1243827624022,228.649753637566,191.6123
2016-05-19 19:00:00,98.33333333333331,97.0136647299333,120.0,143.33333333333334,123.33333333333331,120.02098805295448,109.44673751327016,178.47834821428572,125.31957
2016-05-19 20:00:00,118.33333333333331,97.0136647299333,120.0,223.33333333333331,100.0,120.04197610590894,102.4619266967427,118.80724041005293,100.26927
2016-05-19 21:00:00,66.66666666666667,97.0136647299333,120.0,81.66666666666667,71.66666666666667,120.06296415886342,68.88284224701593,80.73330357142856,72.919876
2016-05-19 22:00:00,50.0,97.0136647299333,120.0,51.66666666666666,60.0,120.08395221181789,52.697194096641695,58.289793771043705,57.858425
2016-05-19 23:00:00,56.66666666666666,97.0136647299333,120.0,56.66666666666666,56.66666666666666,120.10494026477237,51.12327684365463,51.338902116402075,54.062412
2016-05-20 00:00:00,51.66666666666666,97.0136647299333,120.0,51.66666666666666,55.0,120.12592831772683,49.47158855523742,53.19365740740743,53.00289
2016-05-20 01:00:00,51.66666666666666,97.0136647299333,120.0,51.66666666666666,53.333333333333336,120.14691637068131,51.00506745876591,53.04151785714284,51.699127
2016-05-20 02:00:00,36.66666666666666,97.0136647299333,120.0,50.0,58.333333333333336,120.16790442363578,51.109865331629436,51.732131283068775,49.551014
2016-05-20 03:00:00,58.333333333333336,97.0136647299333,120.0,51.66666666666666,58.333333333333336,120.18889247659025,50.39320876424353,52.634465939153436,49.871365
2016-05-20 04:00:00,51.66666666666666,97.0136647299333,120.0,56.66666666666666,50.0,120.20988052954472,51.68144357754378,52.37973379629629,48.78637
2016-05-20 05:00:00,61.66666666666666,97.0136647299333,120.0,55.0,58.333333333333336,120.2308685824992,59.67633002469514,59.77105654761906,50.59014
2016-05-20 06:00:00,66.66666666666667,97.0136647299333,120.0,58.333333333333336,146.66666666666666,120.25185663545366,67.92594722539926,88.16759093915334,68.57374
2016-05-20 07:00:00,80.0,97.0136647299333,120.0,50.0,176.66666666666666,120.27284468840814,92.66005731103175,102.61821924603183,126.052826
2016-05-20 08:00:00,126.66666666666669,97.0136647299333,120.0,53.333333333333336,338.3333333333333,120.2938327413626,107.92140047561708,158.8186557539682,162.30609
2016-05-20 09:00:00,73.33333333333333,97.0136647299333,120.0,36.66666666666666,93.33333333333331,120.31482079431709,97.4742253787025,161.1003422619048,157.43114
2016-05-20 10:00:00,81.66666666666667,97.0136647299333,120.0,55.0,73.33333333333333,120.33580884727155,108.48494794777777,149.6498313492064,175.44386
2016-05-20 11:00:00,73.33333333333333,97.0136647299333,120.0,51.66666666666666,355.0,120.35679690022603,108.31329751834633,248.85290674603186,199.28745
2016-05-20 12:00:00,71.66666666666667,97.0136647299333,120.0,55.0,301.6666666666667,120.3777849531805,107.54169355283041,216.796369047619,197.35135
2016-05-20 13:00:00,61.66666666666666,97.0136647299333,120.0,50.0,268.3333333333333,120.39877300613497,107.05526384220134,148.1804232804233,183.98608
2016-05-20 14:00:00,60.0,97.0136647299333,120.0,63.333333333333336,318.3333333333333,120.41976105908944,96.48800658971669,159.9392813552189,169.38107
2016-05-20 15:00:00,46.66666666666666,97.0136647299333,120.0,81.66666666666667,201.66666666666663,120.44074911204392,94.91572999379348,131.21407076719572,162.98676
2016-05-20 16:00:00,48.333333333333336,97.0136647299333,120.0,90.0,351.6666666666667,120.46173716499838,119.9564161377766,92.33886408730153,195.82916
2016-05-20 17:00:00,75.0,97.0136647299333,120.0,208.33333333333331,231.66666666666663,120.48272521795286,186.6816328691554,116.20041666666664,237.3632
2016-05-20 18:00:00,78.33333333333333,97.0136647299333,120.0,120.0,348.3333333333333,120.50371327090733,166.8857958899056,143.58480985449748,202.03001
2016-05-20 19:00:00,65.0,96.79478966474481,78.33333333333333,98.33333333333331,208.33333333333331,78.34080956958239,62.19483927831727,120.22988816738811,81.51414
2016-05-20 20:00:00,70.0,96.79478966474481,78.33333333333333,118.33333333333331,120.0,78.34828580583147,74.46642334260866,96.9156448412699,74.90057
2016-05-20 21:00:00,65.0,96.79478966474481,78.33333333333333,66.66666666666667,63.333333333333336,78.35576204208053,47.08511506441089,77.43092261904756,64.62073
2016-05-20 22:00:00,53.333333333333336,96.79478966474481,78.33333333333333,50.0,55.0,78.36323827832959,37.39877162042922,57.30428255772005,55.99698
2016-05-20 23:00:00,45.0,96.79478966474481,78.33333333333333,56.66666666666666,61.66666666666666,78.37071451457865,40.463614482790945,51.41528604497352,52.296783
2016-05-21 00:00:00,48.333333333333336,96.79478966474481,78.33333333333333,51.66666666666666,58.333333333333336,78.37819075082773,41.804013039096745,52.2692162698413,53.2906
2016-05-21 01:00:00,51.66666666666666,96.79478966474481,78.33333333333333,51.66666666666666,63.333333333333336,78.38566698707679,45.485943836225054,51.94238095238095,53.090237
2016-05-21 02:00:00,56.66666666666666,96.79478966474481,78.33333333333333,36.66666666666666,60.0,78.39314322332585,46.494019009278915,50.61377314814814,50.95788
2016-05-21 03:00:00,48.333333333333336,96.79478966474481,78.33333333333333,58.333333333333336,60.0,78.40061945957491,47.92790209450244,52.95106977513228,50.975464
2016-05-21 04:00:00,56.66666666666666,96.79478966474481,78.33333333333333,51.66666666666666,60.0,78.40809569582399,49.66366553642983,50.45355158730155,50.60533
2016-05-21 05:00:00,51.66666666666666,96.79478966474481,78.33333333333333,61.66666666666666,56.66666666666666,78.41557193207305,58.327098989515605,53.24512400793647,49.71822
